Product & Geography Sales Metrics,,,,
Time:Promo Week Ending 050422,,,,
Sobeys Brand:All Brands,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,
Vendor:All Vendors,,,,
Geography,Product,UPC No,Dollar Sales All Sales,Unit Sales All Sales
Store 1373,Schweppe Ginger Ale 1332 Ml,00001660001010,43.96,6
Store 1373,Pepsi Mountain Dew Soda Spark 591 Ml,00006900016928,8.98,3
Store 1373,Crush Pop Pineapple 355 Ml,00005600001610,26.94,9
Store 1373,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,8.98,3
Store 1373,Grace Soda Pineapple 355 Ml,00005527085229,15.96,6
Store 1373,Comp Soft Drink Choose Up 355 Ml,00005574234576,7.98,3
Store 1373,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,43.96,6
Store 1373,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,33.98,3
Store 1373,Cocacola Classic 2000 Ml,00006700001427,17.94,9
Store 1373,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,170.82,27
Store 1373,Pepsi Throwback 355 Ml,00006900002088,80.82,27
Store 1373,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,129.9,15
Store 1373,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,21.98,3
Store 1373,Fevertre Tonic Water Light 800 Ml,00506010846023,21.98,3
Store 1373,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,151.92,12
Store 1373,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,105.16,12
Store 1373,Barqs Root Beer 500 Ml,00006700012164,7.98,3
Store 1373,1642 Tonic Sprkbev Eldr Flwr 1100 Ml,00062805581935,26.9,15
Store 1373,Fevertre Gingerale 800 Ml,00089819501109,5.38,3
Store 1373,Cocacola Zero 500 Ml,00006700001463,20,12
Store 1373,Marble Pop Blueberry 200 Ml,00007441078814,5,3
Store 1373,Pepsi 591 Ml,00006900001991,60.64,24
Store 1373,Cocacola Classic 500 Ml,00006700001462,27.12,12
Store 1373,Pepsi Zero Sugar 355 Ml,00006900002371,15.16,6
Store 1373,Sprite 12X355Ml 355 Ml,00006700011485,15.16,6
Store 1375,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,7.98,3
Store 1375,Canaddry Club Soda 355Ml 355 Ml,00006210001243,51.96,6
Store 1375,7Up Soft Drink Diet 1332 Ml,00006540001808,103.92,12
Store 1375,Redchamp Soft Drink 591 Ml,00077240316101,7.98,3
Store 1375,Sprite 355Ml 355 Ml,00006700001932,8.38,3
Store 1375,Sprite Mini Sleek Can 1332 Ml,00006700011986,43.96,6
Store 1375,Barrs Drink Irn Bru 1980 Ml,00500038212068,12,6
Store 1375,Panache Soda Italian Strawberr 750 Ml,00062368213417,48,24
Store 1375,Schweppe Ginger Ale 1332 Ml,00001660001010,43.96,6
Store 1375,Cocacola Diet 355Ml 355 Ml,00006700001928,30,15
Store 1375,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,43.96,6
Store 1375,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,237.86,21
Store 1375,Pepsi Zero Sugar 1332 Ml,00006900015936,47.96,6
Store 1375,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,132.86,21
Store 1375,Pepsi Throwback 355 Ml,00006900002088,53.88,18
Store 1375,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,35.98,3
Store 1375,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,207.84,24
Store 1375,Canaddry Clubsoda Orng Mand 355 Ml,00006210002032,7.98,3
Store 1375,Big8 Sparklng Lemonade Diet 2L 2000 Ml,00006448001160,7.98,3
Store 1375,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,21.98,3
Store 1375,Fevertre Tonic Water Light 800 Ml,00506010846023,21.98,3
Store 1375,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,37.98,3
Store 1375,Comp Soft Drink Cola 1332 Ml,00005574255844,192,24
Store 1375,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,28.58,3
Store 1375,Barqs Root Beer 500 Ml,00006700012164,55.86,21
Store 1375,Incakola Soft Drink 2000 Ml,00004900003728,59.94,9
Store 1375,Pepsi 1000 Ml,00006900001982,30,18
Store 1375,Cocacola Zero 500 Ml,00006700001463,35,21
Store 1375,Marble Pop Blueberry 200 Ml,00007441078814,15,9
Store 1375,7Up 2L 2000 Ml,00006540001073,15,9
Store 1375,Cocacola Classic 500 Ml,00006700001462,13.96,6
Store 1376,Big8 Soda Orange 355 Ml,00006448001302,42.9,15
Store 1376,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,95.92,12
Store 1376,7Up Soft Drink Diet 1332 Ml,00006540001808,181.86,21
Store 1376,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,17.98,3
Store 1376,Redchamp Soft Drink 591 Ml,00077240316101,39.9,15
Store 1376,Sprite 355Ml 355 Ml,00006700001932,8.38,3
Store 1376,Sprite Mini Sleek Can 1332 Ml,00006700011986,119.88,18
Store 1376,Barrs Drink Irn Bru 1980 Ml,00500038212068,48,24
Store 1376,Schweppe Tonic Water 1332 Ml,00001660001012,99.9,15
Store 1376,Sprite Zero 500 Ml,00006700001888,36,18
Store 1376,Schweppe Ginger Ale 1332 Ml,00001660001010,21.98,3
Store 1376,Cocacola Diet 355Ml 355 Ml,00006700001928,12,6
Store 1376,Calypso Southern Peach Lmnd 473 Ml,00007958119403,7.98,3
Store 1376,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,21.98,3
Store 1376,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,169.9,15
Store 1376,Pepsi Zero Sugar 1332 Ml,00006900015936,55.94,9
Store 1376,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,151.84,24
Store 1376,Pepsi Throwback 355 Ml,00006900002088,107.76,36
Store 1376,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,35.98,3
Store 1376,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,103.92,12
Store 1376,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,65.94,9
Store 1376,Fevertre Tonic Water Light 800 Ml,00506010846023,21.98,3
Store 1376,Comp Soft Drink Cola 1332 Ml,00005574255844,28.58,3
Store 1376,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,210.32,24
Store 1376,Crush Cream Soda 591Ml 591 Ml,00005600001545,6.98,3
Store 1376,Cocacola Classic 4260 Ml,00006700011402,67.96,6
Store 1376,Big8 Soda Rootbeer 355 Ml,00006448001304,6.98,3
Store 1376,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,19.98,3
Store 1376,Fevertre Gingerale 800 Ml,00089819501109,10.76,6
Store 1376,Dads Root Beer 4 Ea,00083362701040,19.98,3
Store 1376,Pepsi 1000 Ml,00006900001982,45,27
Store 1376,Cocacola Zero 500 Ml,00006700001463,65,39
Store 1376,Marble Pop Blueberry 200 Ml,00007441078814,35,21
Store 1376,7Up 2L 2000 Ml,00006540001073,10,6
Store 1376,Cocacola Classic 500 Ml,00006700001462,59.04,24
Store 1376,Pepsi Zero Sugar 355 Ml,00006900002371,7.58,3
Store 1377,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,7.98,3
Store 1377,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,25.98,3
Store 1377,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,15.96,6
Store 1377,Canaddry Club Soda 355Ml 355 Ml,00006210001243,25.98,3
Store 1377,7Up Soft Drink Diet 1332 Ml,00006540001808,389.7,45
Store 1377,Sprite Mini Sleek Can 1332 Ml,00006700011986,21.98,3
Store 1377,Barrs Drink Irn Bru 1980 Ml,00500038212068,66,33
Store 1377,Panache Soda Italian Strawberr 750 Ml,00062368213417,78,39
Store 1377,Schweppe Tonic Water 1332 Ml,00001660001012,43.96,6
Store 1377,Sprite Zero 500 Ml,00006700001888,18,9
Store 1377,Schweppe Ginger Ale 1332 Ml,00001660001010,87.92,12
Store 1377,Cocacola Diet 355Ml 355 Ml,00006700001928,54,27
Store 1377,Pepsi Throwback 355 Ml,00006900002088,44.9,15
Store 1377,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,129.9,15
Store 1377,Canaddry Gingerale 355 Ml,00006210001240,50.22,27
Store 1377,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,109.9,15
Store 1377,Fevertre Tonic Water Light 800 Ml,00506010846023,21.98,3
Store 1377,Comp Soft Drink Cola 1332 Ml,00005574255844,85.74,9
Store 1377,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,305.22,33
Store 1378,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,13.96,6
Store 1378,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,13.96,6
Store 1378,7Up Soft Drink Diet 1332 Ml,00006540001808,35.96,6
Store 1378,Big8 Sparkling Water 2L 2000 Ml,00006448001116,20.94,9
Store 1378,Redchamp Soft Drink 591 Ml,00077240316101,27.92,12
Store 1378,Sprite 355Ml 355 Ml,00006700001932,16.76,6
Store 1378,Grace Soda Cream Soda 355 Ml,00005527085234,7.98,3
Store 1378,Sprite Mini Sleek Can 1332 Ml,00006700011986,59.94,9
Store 1378,Barrs Drink Irn Bru 1980 Ml,00500038212068,23.92,12
Store 1378,Panache Soda Italian Strawberr 750 Ml,00062368213417,17.94,9
Store 1378,Schweppe Tonic Water 1332 Ml,00001660001012,79.92,12
Store 1378,Sprite Zero 500 Ml,00006700001888,5.98,3
Store 1378,Schweppe Ginger Ale 1332 Ml,00001660001010,43.96,6
Store 1378,Cocacola Diet 355Ml 355 Ml,00006700001928,5.98,3
Store 1378,Pepsi Mountain Dew Soda Spark 591 Ml,00006900016928,17.96,6
Store 1378,Canaddry Gng Ale Crft Prem 237 Ml,00006210002090,8.98,3
Store 1378,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,17.96,6
Store 1378,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,14,6
Store 1378,Grace Soda Pineapple 355 Ml,00005527085229,27.98,12
Store 1378,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,00006700011665,34.96,15
Store 1378,Calypso Southern Peach Lmnd 473 Ml,00007958119403,55.96,24
Store 1378,Comp Soft Drink Choose Up 355 Ml,00005574234576,48.96,21
Store 1378,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,18.98,3
Store 1378,Pepsi Throwback 355 Ml,00006900002088,107.76,36
Store 1378,Canaddry Gingerale 355 Ml,00006210001240,5.58,3
Store 1378,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,29.98,3
Store 1378,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,23.98,3
Store 1378,Fevertre Smoky Ginger Ale 800 Ml,00089819501191,41.86,21
Store 1378,Marco Soda Black Cherry Can 355 Ml,00062869376103,5.98,3
Store 1378,Schweppe Ginger Ale 355 Ml,00001660001093,5.98,3
Store 1378,Boylans Soda Grape 4X355Ml 355 Ml,00076071208010,35.88,18
Store 1378,Barqs Root Beer 500 Ml,00006700012164,34.9,15
Store 1378,Big8 Soft Drink Pineapple 355 Ml,00006448001810,47.84,24
Store 1378,Big8 Soda Rootbeer 355 Ml,00006448001304,23.92,12
Store 1378,1642 Tonic Sprkbev Eldr Flwr 1100 Ml,00062805581935,14.98,9
Store 1378,Coolrunn Milk Coconut 400 Ml,00062491301726,14.98,9
Store 1378,Fevertre Gingerale 800 Ml,00089819501109,24.96,15
Store 1378,Grace Malta Beverage 341 Ml,00005527001001,10,6
Store 1378,Calypso Lemonade Strawberry 473 Ml,00007958119402,5,3
Store 1378,Pepsi 1000 Ml,00006900001982,29.98,18
Store 1378,Cocacola Zero 500 Ml,00006700001463,19.98,12
Store 1378,Marble Pop Blueberry 200 Ml,00007441078814,20,12
Store 1378,7Up 2L 2000 Ml,00006540001073,49.92,30
Store 1378,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,20.94,9
Store 1378,Pepsi 591 Ml,00006900001991,20.98,9
Store 1378,Cocacola Classic 500 Ml,00006700001462,7,3
Store 1378,Sprite 12X355Ml 355 Ml,00006700011485,7,3
Store 1379,Canaddry Club Soda 355Ml 355 Ml,00006210001243,25.98,3
Store 1379,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 1379,Redchamp Soft Drink 591 Ml,00077240316101,15.96,6
Store 1379,Sprite Mini Sleek Can 1332 Ml,00006700011986,19.98,3
Store 1379,Barrs Drink Irn Bru 1980 Ml,00500038212068,24,12
Store 1379,Panache Soda Italian Strawberr 750 Ml,00062368213417,42,21
Store 1379,Schweppe Tonic Water 1332 Ml,00001660001012,131.88,18
Store 1379,Sprite Zero 500 Ml,00006700001888,18,9
Store 1379,Crush Pop Pineapple 355 Ml,00005600001610,7,3
Store 1379,Canaddry Gng Ale Crft Prem 237 Ml,00006210002090,7,3
Store 1379,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,7,3
Store 1379,Cocacola Classic 355 Ml,00006700011483,39.9,15
Store 1379,Calypso Southern Peach Lmnd 473 Ml,00007958119403,7.98,3
Store 1379,Comp Soft Drink Choose Up 355 Ml,00005574234576,7.98,3
Store 1379,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,101.94,9
Store 1379,Pepsi Zero Sugar 1332 Ml,00006900015936,87.92,12
Store 1379,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,284.7,45
Store 1379,Pepsi Throwback 355 Ml,00006900002088,152.66,51
Store 1379,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,155.88,18
Store 1379,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,21.98,3
Store 1379,Fevertre Tonic Water Light 800 Ml,00506010846023,65.94,9
Store 1379,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,75.96,6
Store 1379,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,144,18
Store 1379,Cocacola 250 Ml,00006700001918,23.92,12
Store 1379,Crush Cream Soda 591Ml 591 Ml,00005600001545,11.96,6
Store 1379,Grtgentm Water Tonic 1500 Ml,00005578901973,9.58,3
Store 1379,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,63.94,9
Store 1379,Barqs Root Beer 500 Ml,00006700012164,7.98,3
Store 1379,Pepsi 1000 Ml,00006900001982,30,18
Store 1379,Cocacola Zero 500 Ml,00006700001463,15,9
Store 1379,Marble Pop Blueberry 200 Ml,00007441078814,30,18
Store 1379,7Up 2L 2000 Ml,00006540001073,15,9
Store 1379,Barqs Root Beer 355 Ml,00006700012379,13.96,6
Store 1379,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,62.82,27
Store 1379,Cocacola Classic 500 Ml,00006700001462,6.78,3
Store 1380,Big8 Soda Orange 355 Ml,00006448001302,51.48,18
Store 1380,7Up Soft Drink Diet 1332 Ml,00006540001808,103.92,12
Store 1380,Redchamp Soft Drink 591 Ml,00077240316101,7.98,3
Store 1380,Sprite 355Ml 355 Ml,00006700001932,25.14,9
Store 1380,Grace Soda Cream Soda 355 Ml,00005527085234,23.94,9
Store 1380,Sprite Mini Sleek Can 1332 Ml,00006700011986,87.92,12
Store 1380,Barrs Drink Irn Bru 1980 Ml,00500038212068,12,6
Store 1380,Panache Soda Italian Strawberr 750 Ml,00062368213417,30,15
Store 1380,Schweppe Tonic Water 1332 Ml,00001660001012,109.9,15
Store 1380,Sprite Zero 500 Ml,00006700001888,30,15
Store 1380,Schweppe Ginger Ale 1332 Ml,00001660001010,21.98,3
Store 1380,Cocacola Diet 355Ml 355 Ml,00006700001928,36,18
Store 1380,Pepsi Mountain Dew Soda Spark 591 Ml,00006900016928,8.98,3
Store 1380,Crush Pop Pineapple 355 Ml,00005600001610,8.98,3
Store 1380,Canaddry Gng Ale Crft Prem 237 Ml,00006210002090,17.96,6
Store 1380,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,26.94,9
Store 1380,Cocacola Classic 355 Ml,00006700011483,47.88,18
Store 1380,Grace Soda Pineapple 355 Ml,00005527085229,7.98,3
Store 1380,Calypso Southern Peach Lmnd 473 Ml,00007958119403,15.96,6
Store 1380,Comp Soft Drink Choose Up 355 Ml,00005574234576,15.96,6
Store 1380,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,87.92,12
Store 1380,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,271.84,24
Store 1380,Cocacola Classic 2000 Ml,00006700001427,5.98,3
Store 1380,Pepsi Zero Sugar 1332 Ml,00006900015936,63.94,9
Store 1380,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,227.76,36
Store 1380,Pepsi Throwback 355 Ml,00006900002088,350.22,117
Store 1380,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,207.84,24
Store 1380,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,43.96,6
Store 1380,Fevertre Tonic Water Light 800 Ml,00506010846023,21.98,3
Store 1380,Comp Soft Drink Cola 1332 Ml,00005574255844,105.16,12
Store 1380,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,28.58,3
Store 1380,Grtgentm Water Tonic 1500 Ml,00005578901973,9.58,3
Store 1380,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,23.98,3
Store 1380,Cocacola Classic 4260 Ml,00006700011402,67.96,6
Store 1380,Grtgentm Soda Spicy Pneapple 1500 Ml,00005578901971,15.96,6
Store 1380,Barqs Root Beer 500 Ml,00006700012164,95.76,36
Store 1380,1642 Tonic Sprkbev Eldr Flwr 1100 Ml,00062805581935,10.76,6
Store 1380,Coolrunn Milk Coconut 400 Ml,00062491301726,10.76,6
Store 1380,Fevertre Gingerale 800 Ml,00089819501109,10.76,6
Store 1380,Calypso Lemonade Strawberry 473 Ml,00007958119402,10.76,6
Store 1380,Pepsi 1000 Ml,00006900001982,45,27
Store 1380,Cocacola Zero 500 Ml,00006700001463,50,30
Store 1380,Marble Pop Blueberry 200 Ml,00007441078814,35,21
Store 1380,7Up 2L 2000 Ml,00006540001073,45,27
Store 1380,Sanprrio Lemonade Raspberry 750 Ml,00077899801870,16.76,6
Store 1380,Sprite 12X355Ml 355 Ml,00006700011485,15.16,6
Store 1381,Big8 Soda Orange 355 Ml,00006448001302,25.74,9
Store 1381,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,7.98,3
Store 1381,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,99.92,12
Store 1381,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,15.96,6
Store 1381,Canaddry Club Soda 355Ml 355 Ml,00006210001243,43.96,6
Store 1381,7Up Soft Drink Diet 1332 Ml,00006540001808,129.9,15
Store 1381,Big8 Sparkling Water 2L 2000 Ml,00006448001116,7.98,3
Store 1381,Redchamp Soft Drink 591 Ml,00077240316101,39.9,15
Store 1381,Sprite Mini Sleek Can 1332 Ml,00006700011986,43.96,6
Store 1381,Barrs Drink Irn Bru 1980 Ml,00500038212068,66,33
Store 1381,Panache Soda Italian Strawberr 750 Ml,00062368213417,6,3
Store 1381,Schweppe Tonic Water 1332 Ml,00001660001012,109.9,15
Store 1381,Sprite Zero 500 Ml,00006700001888,24,12
Store 1381,Cocacola Diet 355Ml 355 Ml,00006700001928,60,30
Store 1381,Cocacola Classic 355 Ml,00006700011483,55.86,21
Store 1381,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,23.94,9
Store 1381,Grace Soda Pineapple 355 Ml,00005527085229,15.96,6
Store 1381,Calypso Southern Peach Lmnd 473 Ml,00007958119403,15.96,6
Store 1381,Comp Soft Drink Choose Up 355 Ml,00005574234576,63.84,24
Store 1381,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,101.94,9
Store 1381,Canaddry Tonic Water 222Ml 1332 Ml,00006210002040,23.98,3
Store 1381,Pepsi Throwback 355 Ml,00006900002088,188.58,63
Store 1381,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,181.86,21
Store 1381,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,43.96,6
Store 1381,Comp Soft Drink Cola 1332 Ml,00005574255844,28.58,3
Store 1381,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,133.74,15
Store 1381,Grtgentm Water Tonic 1500 Ml,00005578901973,38.32,12
Store 1381,Barqs Root Beer 500 Ml,00006700012164,15.96,6
Store 1381,Pepsi 1000 Ml,00006900001982,20,12
Store 1381,Cocacola Zero 500 Ml,00006700001463,40,24
Store 1381,Marble Pop Blueberry 200 Ml,00007441078814,15,9
Store 1381,7Up 2L 2000 Ml,00006540001073,5,3
Store 1381,Cocacola Classic 500 Ml,00006700001462,13.96,6
Store 1381,Sprite 12X355Ml 355 Ml,00006700011485,7.58,3
Store 1382,Big8 Soda Orange 355 Ml,00006448001302,8.58,3
Store 1382,Redchamp Soft Drink 591 Ml,00077240316101,23.94,9
Store 1382,Sprite Mini Sleek Can 1332 Ml,00006700011986,21.98,3
Store 1382,Barrs Drink Irn Bru 1980 Ml,00500038212068,24,12
Store 1382,Panache Soda Italian Strawberr 750 Ml,00062368213417,24,12
Store 1382,Cocacola Diet 355Ml 355 Ml,00006700001928,12,6
Store 1382,Calypso Southern Peach Lmnd 473 Ml,00007958119403,7.98,3
Store 1382,Comp Soft Drink Choose Up 355 Ml,00005574234576,15.96,6
Store 1382,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,65.94,9
Store 1382,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,67.96,6
Store 1382,Cocacola Classic 2000 Ml,00006700001427,29.9,15
Store 1382,Pepsi Throwback 355 Ml,00006900002088,98.78,33
Store 1382,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,259.8,30
Store 1382,Barqs Cherry Bite Can 355 Ml,00006700012442,10.58,3
Store 1382,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,131.88,18
Store 1382,Fevertre Tonic Water Light 800 Ml,00506010846023,65.94,9
Store 1382,Pepsi Wild Cherry 355Ml 12Pk 4260 Ml,00006900031002,75.96,6
Store 1382,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,85.74,9
Store 1382,Cocacola 250 Ml,00006700001918,20.94,9
Store 1382,Crush Cream Soda 591Ml 591 Ml,00005600001545,27.92,12
Store 1382,Grtgentm Water Tonic 1500 Ml,00005578901973,28.74,9
Store 1382,Barqs Root Beer 500 Ml,00006700012164,15.96,6
Store 1382,Pepsi 1000 Ml,00006900001982,10,6
Store 1382,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,34.9,15
Store 1382,Cocacola Classic 500 Ml,00006700001462,6.98,3
Store 1382,Pepsi Zero Sugar 355 Ml,00006900002371,15.16,6
Store 1383,Big8 Soda Orange 355 Ml,00006448001302,25.74,9
Store 1383,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,31.92,12
Store 1383,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,25.98,3
Store 1383,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,23.94,9
Store 1383,7Up Soft Drink Diet 1332 Ml,00006540001808,99.9,15
Store 1383,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,53.94,9
Store 1383,Big8 Sparkling Water 2L 2000 Ml,00006448001116,15.96,6
Store 1383,Redchamp Soft Drink 591 Ml,00077240316101,23.94,9
Store 1383,Sprite 355Ml 355 Ml,00006700001932,16.76,6
Store 1383,Grace Soda Cream Soda 355 Ml,00005527085234,23.94,9
Store 1383,Sprite Mini Sleek Can 1332 Ml,00006700011986,43.96,6
Store 1383,Barrs Drink Irn Bru 1980 Ml,00500038212068,78,39
Store 1383,Panache Soda Italian Strawberr 750 Ml,00062368213417,72,36
Store 1383,Schweppe Tonic Water 1332 Ml,00001660001012,65.94,9
Store 1383,Sprite Zero 500 Ml,00006700001888,18,9
Store 1383,Cocacola Diet 355Ml 355 Ml,00006700001928,42,21
Store 1383,Big8 Diet Cola Caffeine Free 2000 Ml,00006448001024,17.96,6
Store 1383,Cocacola Classic 355 Ml,00006700011483,23.94,9
Store 1383,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,15.96,6
Store 1383,Grace Soda Pineapple 355 Ml,00005527085229,39.9,15
Store 1383,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,00006700011665,55.86,21
Store 1383,Calypso Southern Peach Lmnd 473 Ml,00007958119403,23.94,9
Store 1383,Comp Soft Drink Choose Up 355 Ml,00005574234576,23.94,9
Store 1383,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,119.88,18
Store 1383,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,135.92,12
Store 1383,Cocacola Classic 2000 Ml,00006700001427,47.84,24
Store 1383,Pepsi Zero Sugar 1332 Ml,00006900015936,63.94,9
Store 1383,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,132.86,21
Store 1383,Pepsi Throwback 355 Ml,00006900002088,395.12,132
Store 1383,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,329.7,45
Store 1383,Barqs Cherry Bite Can 355 Ml,00006700012442,21.16,6
Store 1383,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,65.94,9
Store 1383,Comp Soft Drink Cola 1332 Ml,00005574255844,105.16,12
Store 1383,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,85.74,9
Store 1383,Grtgentm Water Tonic 1500 Ml,00005578901973,19.16,6
Store 1383,Canaddry Club Soda 222Ml 1332 Ml,00006210002042,43.96,6
Store 1383,Canaddry G/Ale Zero Sugar 1332 Ml,00006210002128,21.98,3
Store 1383,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,23.98,3
Store 1383,Marco Soda Black Cherry Can 355 Ml,00062869376103,47.96,6
Store 1383,Barqs Root Beer 500 Ml,00006700012164,31.92,12
Store 1383,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,19.98,3
Store 1383,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,39.96,6
Store 1383,Dads Root Beer 4 Ea,00083362701040,19.98,3
Store 1383,Cocacola Zero 500 Ml,00006700001463,10,6
Store 1383,7Up 2L 2000 Ml,00006540001073,50,30
Store 1383,Sanprrio Lemonade Raspberry 750 Ml,00077899801870,41.9,15
Store 1383,Pepsi 591 Ml,00006900001991,22.74,9
Store 1383,Cocacola Classic 500 Ml,00006700001462,6.98,3
Store 1384,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,25.98,3
Store 1384,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,7.98,3
Store 1384,Canaddry Club Soda 355Ml 355 Ml,00006210001243,25.98,3
Store 1384,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 1384,Redchamp Soft Drink 591 Ml,00077240316101,7.98,3
Store 1384,Sprite 355Ml 355 Ml,00006700001932,8.38,3
Store 1384,Sprite Mini Sleek Can 1332 Ml,00006700011986,87.92,12
Store 1384,Barrs Drink Irn Bru 1980 Ml,00500038212068,12,6
Store 1384,Sprite Zero 500 Ml,00006700001888,18,9
Store 1384,Schweppe Ginger Ale 1332 Ml,00001660001010,21.98,3
Store 1384,Cocacola Diet 355Ml 355 Ml,00006700001928,42,21
Store 1384,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,23.94,9
Store 1384,Grace Soda Pineapple 355 Ml,00005527085229,31.92,12
Store 1384,Fresca Frdge/Mate Sugar Free 355 Ml,00006700001934,109.9,15
Store 1384,Pepsi Diet 355Ml 12Pk 4260 Ml,00006900002428,101.94,9
Store 1384,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,113.88,18
Store 1384,Pepsi Throwback 355 Ml,00006900002088,44.9,15
