Week End Date,Store No,Product,Dollar Sales,Unit Sales,UPC ID,Geography
1/15/2025,377,Cocacola Classic 355 Ml,39.9,15,00006700011483,Store 377
1/1/2025,688,Popshopp Root Beer 355 Ml,39.9,15,00018000901004,Store 688
1/1/2025,685,Calypso Southern Peach Lmnd 473 Ml,39.9,15,00007958119403,Store 685
1/1/2025,684,Cocacola Diet 355Ml 355 Ml,39.9,15,00006700001928,Store 684
1/1/2025,667,Grace Soda Pineapple 355 Ml,39.9,15,00005527085229,Store 667
1/1/2025,620,Jones Soda Green Apple 355Ml 355 Ml,39.9,15,00062022121012,Store 620
1/1/2025,401,Budrmgin Beer Gngr Nonalch R/S 250 Ml,39.9,15,00085760501511,Store 401
1/1/2025,346,Cocacola Diet 355Ml 355 Ml,39.9,15,00006700001928,Store 346
1/15/2025,165,Orangina Soft Drink Can 330 Ml,99.9,15,00084981901106,Store 165
1/15/2025,63,Orangina Soft Drink Can 330 Ml,99.9,15,00084981901106,Store 63
1/22/2025,265,Orangina Soft Drink Can 330 Ml,99.9,15,00084981901106,Store 265
1/22/2025,165,Orangina Soft Drink Can 330 Ml,99.9,15,00084981901106,Store 165
1/1/2025,265,Orangina Soft Drink Can 330 Ml,99.9,15,00084981901106,Store 265
1/1/2025,78,Orangina Soft Drink Can 330 Ml,99.9,15,00084981901106,Store 78
1/1/2025,10,Orangina Soft Drink Can 330 Ml,99.9,15,00084981901106,Store 10
1/22/2025,690,Comp Ginger Ale 1332 Ml,99.9,15,00005574255843,Store 690
1/22/2025,620,Comp Club Soda 1332 Ml,99.9,15,00005574255842,Store 620
1/8/2025,381,Comp Ginger Ale 1332 Ml,99.9,15,00005574255843,Store 381
1/8/2025,349,Comp Ginger Ale 1332 Ml,99.9,15,00005574255843,Store 349
1/1/2025,497,Grizzlypaw Grapefruit Soda 1420 Ml,99.9,15,00087452801005,Store 497
1/1/2025,497,Dads Root Beer 4 Ea,99.9,15,00083362701040,Store 497
1/15/2025,655,Comp Ginger Ale 1332 Ml,99.9,15,00005574255843,Store 655
1/15/2025,557,Comp Ginger Ale 1332 Ml,99.9,15,00005574255843,Store 557
1/1/2025,687,Comp Ginger Ale 1332 Ml,99.9,15,00005574255843,Store 687
1/1/2025,557,Comp Ginger Ale 1332 Ml,99.9,15,00005574255843,Store 557
1/1/2025,532,Comp Ginger Ale 1332 Ml,99.9,15,00005574255843,Store 532
1/8/2025,773,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 773
1/8/2025,762,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 762
1/8/2025,651,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 651
1/8/2025,332,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 332
1/8/2025,132,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 132
1/8/2025,100,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 100
1/8/2025,39,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 39
1/8/2025,23,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 23
1/8/2025,22,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 22
1/15/2025,857,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 857
1/15/2025,842,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 842
1/15/2025,837,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 837
1/15/2025,296,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 296
1/15/2025,293,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 293
1/15/2025,53,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 53
1/1/2025,324,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 324
1/1/2025,299,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 299
1/1/2025,220,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 220
1/1/2025,119,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 119
1/1/2025,90,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 90
1/1/2025,23,Cocacola Zero Sugar Zero Caff 1332 Ml,124.9,15,00006700002114,Store 23
1/22/2025,677,Cocacola Classic 355 Ml,35,15,00006700011483,Store 677
1/1/2025,772,Panache Soda Italian Strawberr 750 Ml,35,15,00062368213417,Store 772
1/15/2025,551,Jones Soda Green Apple 355Ml 355 Ml,35,15,00062022121012,Store 551
1/1/2025,677,Grace Soda Pineapple 355 Ml,35,15,00005527085229,Store 677
1/1/2025,655,Cocacola Classic 355 Ml,35,15,00006700011483,Store 655
1/15/2025,551,Calypso Southern Peach Lmnd 473 Ml,35,15,00007958119403,Store 551
1/22/2025,611,Schwepps Gingerale Cn 24X355Ml 355 Ml,134.9,15,00001660052100,Store 611
1/22/2025,404,Schwepps Gingerale Cn 24X355Ml 355 Ml,134.9,15,00001660052100,Store 404
1/15/2025,726,Schwepps Gingerale Cn 24X355Ml 355 Ml,134.9,15,00001660052100,Store 726
1/1/2025,723,Schwepps Gingerale Cn 24X355Ml 355 Ml,134.9,15,00001660052100,Store 723
1/1/2025,655,Schwepps Gingerale Cn 24X355Ml 355 Ml,134.9,15,00001660052100,Store 655
1/1/2025,604,Schwepps Gingerale Cn 24X355Ml 355 Ml,134.9,15,00001660052100,Store 604
1/1/2025,566,Schwepps Gingerale Cn 24X355Ml 355 Ml,134.9,15,00001660052100,Store 566
1/15/2025,497,Cocacola Zero Sugar Zero Caff 1332 Ml,134.9,15,00006700002114,Store 497
1/15/2025,206,Cocacola Zero Sugar Zero Caff 1332 Ml,134.9,15,00006700002114,Store 206
1/15/2025,674,Canaddry Ginger Ale Cranbry 1332 Ml,154.9,15,00006210002048,Store 674
1/8/2025,382,Comp Soft Drink Cola 1332 Ml,154.9,15,00005574255844,Store 382
1/1/2025,775,Canaddry Ginger Ale Cranbry 1332 Ml,154.9,15,00006210002048,Store 775
1/1/2025,675,Comp Soft Drink Cola 1332 Ml,154.9,15,00005574255844,Store 675
1/1/2025,566,Comp Soft Drink Cola 1332 Ml,154.9,15,00005574255844,Store 566
1/15/2025,497,Cocacola Classic 8520 Ml,169.9,15,00006700002011,Store 497
1/22/2025,43,Cocacola Classic 8520 Ml,169.9,15,00006700002011,Store 43
1/15/2025,589,Pepsi Multipack 4260 Ml,219.9,15,00006900001984,Store 589
1/1/2025,685,Pepsi Multipack 4260 Ml,219.9,15,00006900001984,Store 685
1/1/2025,669,Pepsi Multipack 4260 Ml,219.9,15,00006900001984,Store 669
1/1/2025,554,Pepsi Multipack 4260 Ml,219.9,15,00006900001984,Store 554
1/8/2025,900,Crush Soda Orange Diet 12Pk 4260 Ml,219.9,15,00005600001688,Store 900
1/1/2025,906,Crush Soda Orange Diet 12Pk 4260 Ml,219.9,15,00005600001688,Store 906
1/1/2025,897,Crush Soda Orange Diet 12Pk 4260 Ml,219.9,15,00005600001688,Store 897
1/1/2025,772,Crush Soda Orange Diet 12Pk 4260 Ml,219.9,15,00005600001688,Store 772
1/15/2025,732,Orangina Soft Drink Can 330 Ml,94.9,15,00084981901106,Store 732
1/22/2025,454,Orangina Soft Drink Can 330 Ml,94.9,15,00084981901106,Store 454
1/8/2025,484,Orangina Soft Drink Can 330 Ml,94.9,15,00084981901106,Store 484
1/1/2025,906,Orangina Soft Drink Can 330 Ml,94.9,15,00084981901106,Store 906
1/1/2025,91,Dads Root Beer 4 Ea,94.9,15,00083362701040,Store 91
1/15/2025,537,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 537
1/22/2025,718,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 718
1/22/2025,677,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 677
1/22/2025,396,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 396
1/8/2025,717,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 717
1/8/2025,666,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 666
1/15/2025,465,Canaddry Club Soda 355Ml 355 Ml,139.9,15,00006210001243,Store 465
1/15/2025,458,Comp Sd Tonic Water 355 Ml,139.9,15,00005574234582,Store 458
1/1/2025,683,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 683
1/1/2025,662,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 662
1/1/2025,657,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 657
1/1/2025,655,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 655
1/1/2025,643,Cocacola Cherry 355 Ml,139.9,15,00006700001724,Store 643
1/22/2025,165,Comp Soft Drink Cola 1332 Ml,139.9,15,00005574255844,Store 165
1/22/2025,159,Comp Soft Drink Cola 1332 Ml,139.9,15,00005574255844,Store 159
1/22/2025,88,Comp Soft Drink Cola 1332 Ml,139.9,15,00005574255844,Store 88
1/8/2025,609,Canaddry Ginger Ale Cranbry 1332 Ml,139.9,15,00006210002048,Store 609
1/22/2025,774,Canaddry Ginger Ale Cranbry 1332 Ml,139.9,15,00006210002048,Store 774
1/22/2025,495,Canaddry Ginger Ale Cranbry 1332 Ml,139.9,15,00006210002048,Store 495
1/22/2025,249,Canaddry Ginger Ale Cranbry 1332 Ml,139.9,15,00006210002048,Store 249
1/22/2025,229,Canaddry Ginger Ale Cranbry 1332 Ml,139.9,15,00006210002048,Store 229
1/22/2025,88,Canaddry Ginger Ale Cranbry 1332 Ml,139.9,15,00006210002048,Store 88
1/22/2025,87,Canaddry Ginger Ale Cranbry 1332 Ml,139.9,15,00006210002048,Store 87
1/22/2025,32,Canaddry Ginger Ale Cranbry 1332 Ml,139.9,15,00006210002048,Store 32
1/15/2025,666,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 666
1/15/2025,377,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 377
1/15/2025,342,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 342
1/22/2025,667,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 667
1/22/2025,396,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 396
1/8/2025,661,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 661
1/8/2025,393,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 393
1/8/2025,373,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 373
1/1/2025,726,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 726
1/1/2025,584,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 584
1/1/2025,381,Rieme Lemonade Orng Crackling 330 Ml,109.9,15,00085123101018,Store 381
1/15/2025,267,Cocacola Classic 8520 Ml,159.9,15,00006700002011,Store 267
1/15/2025,128,Cocacola Classic 8520 Ml,159.9,15,00006700002011,Store 128
1/15/2025,620,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 620
1/15/2025,618,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 618
1/15/2025,566,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 566
1/15/2025,542,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 542
1/15/2025,413,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 413
1/15/2025,381,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 381
1/15/2025,371,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 371
1/22/2025,556,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 556
1/22/2025,346,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 346
1/8/2025,556,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 556
1/1/2025,726,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 726
1/1/2025,701,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 701
1/1/2025,679,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 679
1/1/2025,629,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 629
1/1/2025,624,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 624
1/1/2025,579,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 579
1/1/2025,409,Canaddry Ginger Ale Cranbry 1332 Ml,159.9,15,00006210002048,Store 409
1/15/2025,659,Comp Soft Drink Cola 1332 Ml,159.9,15,00005574255844,Store 659
1/15/2025,643,Comp Soft Drink Cola 1332 Ml,159.9,15,00005574255844,Store 643
1/15/2025,886,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 886
1/15/2025,455,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 455
1/22/2025,826,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 826
1/22/2025,810,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 810
1/22/2025,452,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 452
1/22/2025,438,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 438
1/8/2025,826,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 826
1/8/2025,481,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 481
1/8/2025,455,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 455
1/8/2025,441,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 441
1/8/2025,440,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 440
1/1/2025,647,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 647
1/1/2025,646,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 646
1/1/2025,525,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 525
1/1/2025,455,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 455
1/1/2025,452,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 452
1/1/2025,446,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 446
1/15/2025,825,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 825
1/15/2025,206,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 206
1/15/2025,157,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 157
1/15/2025,41,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 41
1/22/2025,841,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 841
1/22/2025,731,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 731
1/22/2025,492,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 492
1/22/2025,337,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 337
1/22/2025,334,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 334
1/22/2025,323,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 323
1/22/2025,273,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 273
1/22/2025,261,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 261
1/22/2025,229,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 229
1/22/2025,208,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 208
1/22/2025,206,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 206
1/22/2025,201,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 201
1/22/2025,199,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 199
1/22/2025,141,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 141
1/22/2025,138,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 138
1/22/2025,131,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 131
1/22/2025,127,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 127
1/22/2025,118,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 118
1/22/2025,92,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 92
1/22/2025,91,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 91
1/22/2025,81,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 81
1/22/2025,51,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 51
1/22/2025,45,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 45
1/22/2025,2,Nestea Cool 4260 Ml,84.9,15,00008390001240,Store 2
1/15/2025,495,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 495
1/15/2025,245,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 245
1/15/2025,241,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 241
1/15/2025,144,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 144
1/15/2025,57,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 57
1/15/2025,49,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 49
1/15/2025,21,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 21
1/22/2025,506,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 506
1/22/2025,492,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 492
1/22/2025,193,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 193
1/22/2025,45,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 45
1/22/2025,43,Vernors Gingerale 355Ml 12Pk 4260 Ml,84.9,15,00007143401153,Store 43
1/15/2025,504,Fevertre Tonic Water Light 800 Ml,84.9,15,00506010846023,Store 504
1/22/2025,286,Fevertre Tonic Water Light 800 Ml,84.9,15,00506010846023,Store 286
1/1/2025,504,Fevertre Tonic Water Light 800 Ml,84.9,15,00506010846023,Store 504
1/8/2025,6,Pepsi Zero Sugar 355 Ml,89.9,15,00006900016900,Store 6
1/1/2025,73,Pepsi Zero Sugar 355 Ml,89.9,15,00006900016900,Store 73
1/15/2025,327,Grizzlypaw Grapefruit Soda 1420 Ml,89.9,15,00087452801005,Store 327
1/22/2025,510,Grizzlypaw Grapefruit Soda 1420 Ml,89.9,15,00087452801005,Store 510
1/22/2025,201,Grizzlypaw Grapefruit Soda 1420 Ml,89.9,15,00087452801005,Store 201
1/8/2025,504,Grizzlypaw Grapefruit Soda 1420 Ml,89.9,15,00087452801005,Store 504
1/8/2025,105,Grizzlypaw Grapefruit Soda 1420 Ml,89.9,15,00087452801005,Store 105
1/8/2025,31,Grizzlypaw Grapefruit Soda 1420 Ml,89.9,15,00087452801005,Store 31
1/15/2025,497,Dads Root Beer 4 Ea,89.9,15,00083362701040,Store 497
1/15/2025,327,Dads Root Beer 4 Ea,89.9,15,00083362701040,Store 327
1/15/2025,263,Dads Root Beer 4 Ea,89.9,15,00083362701040,Store 263
1/15/2025,229,Dads Root Beer 4 Ea,89.9,15,00083362701040,Store 229
1/15/2025,55,Dads Root Beer 4 Ea,89.9,15,00083362701040,Store 55
1/22/2025,825,Dads Root Beer 4 Ea,89.9,15,00083362701040,Store 825
1/22/2025,74,Dads Root Beer 4 Ea,89.9,15,00083362701040,Store 74
1/8/2025,52,Dads Root Beer 4 Ea,89.9,15,00083362701040,Store 52
1/8/2025,43,Dads Root Beer 4 Ea,89.9,15,00083362701040,Store 43
1/15/2025,672,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 672
1/15/2025,617,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 617
1/15/2025,596,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 596
1/15/2025,380,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 380
1/22/2025,723,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 723
1/22/2025,712,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 712
1/22/2025,358,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 358
1/8/2025,741,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 741
1/8/2025,726,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 726
1/8/2025,694,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 694
1/8/2025,408,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 408
1/8/2025,376,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 376
1/1/2025,609,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 609
1/1/2025,553,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 553
1/1/2025,374,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 374
1/15/2025,743,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 743
1/15/2025,131,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 131
1/15/2025,73,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 73
1/15/2025,18,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 18
1/8/2025,903,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 903
1/8/2025,827,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 827
1/8/2025,825,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 825
1/8/2025,516,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 516
1/8/2025,486,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 486
1/8/2025,281,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 281
1/8/2025,220,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 220
1/8/2025,105,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 105
1/8/2025,99,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 99
1/8/2025,62,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 62
1/8/2025,54,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 54
1/8/2025,52,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 52
1/8/2025,50,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 50
1/1/2025,762,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 762
1/1/2025,650,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 650
1/1/2025,504,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 504
1/1/2025,285,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 285
1/1/2025,273,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 273
1/1/2025,141,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 141
1/1/2025,140,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 140
1/1/2025,76,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 76
1/1/2025,74,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 74
1/1/2025,66,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 66
1/1/2025,53,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 53
1/1/2025,43,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 43
1/1/2025,27,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 27
1/1/2025,19,Vernors Gingerale 355Ml 12Pk 4260 Ml,89.9,15,00007143401153,Store 19
1/15/2025,840,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 840
1/15/2025,651,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 651
1/15/2025,522,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 522
1/15/2025,333,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 333
1/15/2025,321,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 321
1/15/2025,297,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 297
1/15/2025,125,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 125
1/15/2025,124,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 124
1/8/2025,837,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 837
1/8/2025,828,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 828
1/8/2025,333,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 333
1/8/2025,221,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 221
1/8/2025,208,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 208
1/8/2025,119,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 119
1/8/2025,110,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 110
1/8/2025,102,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 102
1/8/2025,41,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 41
1/8/2025,38,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 38
1/8/2025,6,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 6
1/1/2025,839,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 839
1/1/2025,830,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 830
1/1/2025,806,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 806
1/1/2025,503,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 503
1/1/2025,338,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 338
1/1/2025,314,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 314
1/1/2025,296,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 296
1/1/2025,167,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 167
1/1/2025,111,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 111
1/1/2025,81,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 81
1/1/2025,44,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 44
1/1/2025,39,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 39
1/1/2025,38,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 38
1/1/2025,34,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 34
1/1/2025,6,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 6
1/1/2025,4,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 4
1/15/2025,658,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 658
1/15/2025,643,Nestea Cool 4260 Ml,89.9,15,00008390001240,Store 643
