Product & Geography Sales Metrics (CCL Supplier),,,,
Time:Week Ending 01-15-25,,,,
CCL Supplier:All CCL Suppliers,,,,
CCL Brand:All CCL Brands,,,,
Geography,Product,UPC ID,Dollar Sales,Unit Sales
0003,Sprite Zero 4260 Ml,00006700001387,0,0
0003,Dandypop Drink Sour Peach 355 Ml,00062850424960,0,0
0003,Crush Birch Beer 591Ml 591 Ml,00005600001547,0,0
0003,Cocacola Zero Sugar Dreamworld 500 Ml,00006700002146,0,0
0003,Maguary Cashew Juice 1000 Ml,00789600054035,0,0
0003,Fevertre Tonic Water Light 800 Ml,00506010846023,0,0
0003,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,0,0
0003,Fevertre Water Tonic 800 Ml,00089819501101,131.88,18
0003,Crush Soda Pineapple 2L 2000 Ml,00005600001347,0,0
0003,Big8 Soft Drink Pineapple 355 Ml,00006448010529,47.96,6
0003,Pepsi Diet Pl 24X355Ml 355 Ml,00006900002124,0,0
0003,Sprite 250 Ml,00006700001921,83.94,9
0003,Reeds Ginger Brew Extra 355 Ml,00003391901007,0,0
0003,Fanta Orange Can 355 Ml,00006700001433,21.98,3
0003,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
0003,Sprite Zero 355 Ml,00006700001461,0,0
0003,Mug Rootbeer Diet 355Ml 12Pk 4260 Ml,00006900005077,0,0
0003,Pepsi Multipack 4260 Ml,00006900001984,35.98,3
0003,Pepsi Zero Sugar 355 Ml,00006900016900,87.92,12
0003,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,41.98,3
0003,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,251.82,27
0003,Canaddry Ginger Ale Diet 1332 Ml,00006210002038,0,0
0003,Cocacola Zero 4260 Ml,00006700011746,0,0
0003,Gurds Soda Tonic Water 1000 Ml,00005749602147,0,0
0003,7Up Cans 355Ml 12Pk 4260 Ml,00006540001159,0,0
0003,Cocacola Diet 2000 Ml,00006700001897,0,0
0003,Grizzlypaw Cream Soda 1420 Ml,00018244001195,0,0
0003,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,0,0
0003,Sprite Soft Drink Lymonade 355 Ml,00006700002166,0,0
0003,Canaddry Gng Ale Crft Prem 237 Ml,00006210001133,63.96,6
0003,Big8 Soda Big Up 355 Ml,00006448001303,0,0
0003,Big8 Tonic Diet 355 Ml,00006448001808,0,0
0003,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,127.92,12
0003,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,119.9,15
0003,Comp Soft Drink Cola 1332 Ml,00005574255844,71.94,9
0003,Canaddry Gingerale Diet 4260 Ml,00006210001894,0,0
0003,Grizzlypaw Root Beer 1420 Ml,00087452801001,31.96,6
0003,Grizzlypaw Black Cherry Cola 1420 Ml,00087452801000,47.94,9
0003,Cocacola Cherry Coke 330 Ml,00544900001950,0,0
0003,Philips Soda Cola All Natural 355 Ml,00081827801902,0,0
0003,Stewart Soda Black Cherry 355 Ml,00009879401039,21.98,3
0003,Teja Soda Masala 250 Ml,00006033511384,21.98,3
0003,Canaddry Gingerale Diet Blckb 355 Ml,00006210001192,0,0
0003,Marco Soda Ginger Can 355 Ml,00062869376104,0,0
0003,Cocacola Soft Drink Bottle 300 Ml,00006700001805,0,0
0003,1642 Ginger Beer 750 Ml,00062805581928,0,0
0003,Nestea Iced Tea 500 Ml,00005500018383,33.98,3
0003,Dads Root Beer 4 Ea,00083362701040,67.92,12
0003,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,50.94,9
0003,Panache Prem Soda Ginger Beer 800 Ml,00062368213400,0,0
0003,Sumol Passion Fruit Drink 1500 Ml,00068297801131,0,0
0003,Jarritos Soft Drink Watermelon 370 Ml,00009047801262,0,0
0003,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,101.88,18
0003,Panache Prem Soda Tonic Water 800 Ml,00062368213401,67.92,12
0003,Fentimans Ginger Beer 800 Ml,00502939601222,50.94,9
0003,Goya Malt Beverage 6Pk 2130 Ml,00004133108822,0,0
0003,Cocacola Diet 4260 Ml,00006700011403,0,0
0003,Muskoka Old Tyme Orange 355 Ml,00062168063238,19.98,3
0003,Guarana Beverage Antarcclssc 350 Ml,00789199102390,99.9,15
0003,Canaddry Ginger Ale Zero Sugar 355 Ml,00006210001018,79.92,12
0003,Stewarts Soda Cream 355 Ml,00009879401037,0,0
0003,Incakola Soft Drink 2000 Ml,00004900003728,0,0
0003,Brio Chinotto Can 355 Ml,00005995751630,0,0
0003,Grizzlypaw Black Cherry Cola 1420 Ml,00018244001196,19.98,3
0003,Fentiman Connoisseur Tonic 800 Ml,00502939601225,0,0
0003,Sparkmth Ccmbr Mint Tonic Try 250 Ml,00081827801932,0,0
0003,Marble Pop Original 200 Ml,00007441078811,0,0
0003,Popshopp Pineapple 355 Ml,00018000901007,0,0
0003,Mountdew Ice 591 Ml,00006900001827,47.94,9
0003,Rieme Pink Lemonade Crackling 330 Ml,00085123101020,15.98,3
0003,Jarritos Soft Drink Hibiscus 370 Ml,00009047801264,0,0
0003,Annex Root Beer 355 Ml,00062850433304,0,0
0003,Schweppe Ginger Ale 355 Ml,00001660001121,0,0
